,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,dog,0.9735849056603774,0.9716981132075472,0.9452830188679245,0.9339622641509434,0.9132075471698113,0.8962264150943396,0.8735849056603774,0.8584905660377359,0.8433962264150944,0.8188679245283019,0.8056603773584906,0.7754716981132076,0.7622641509433963,0.7358490566037735,0.7150943396226415,0.6867924528301886,0.6490566037735849,0.620754716981132,0.5811320754716981,0.5584905660377358
10,horse,0.9189873417721519,0.9189873417721519,0.9063291139240506,0.8962025316455696,0.8962025316455696,0.8708860759493671,0.8556962025316456,0.830379746835443,0.8177215189873418,0.7974683544303798,0.7873417721518987,0.7772151898734178,0.7468354430379747,0.7189873417721518,0.6784810126582278,0.6506329113924051,0.579746835443038,0.5189873417721519,0.4708860759493671,0.3924050632911392
11,motorbike,0.8699186991869918,0.8672086720867209,0.8509485094850948,0.8292682926829268,0.8130081300813008,0.7859078590785907,0.7777777777777778,0.7506775067750677,0.7235772357723578,0.7046070460704607,0.6802168021680217,0.6422764227642277,0.6205962059620597,0.5907859078590786,0.5365853658536586,0.4878048780487805,0.45257452574525747,0.4173441734417344,0.3821138211382114,0.34417344173441733
12,pottedplant,0.652027027027027,0.6503378378378378,0.6351351351351351,0.6081081081081081,0.5912162162162162,0.5625,0.5422297297297297,0.5236486486486487,0.5067567567567568,0.4814189189189189,0.46283783783783783,0.44256756756756754,0.42905405405405406,0.40878378378378377,0.38682432432432434,0.36486486486486486,0.34797297297297297,0.3293918918918919,0.3108108108108108,0.28885135135135137
13,sheep,0.7813504823151125,0.7813504823151125,0.7781350482315113,0.7684887459807074,0.7620578778135049,0.7459807073954984,0.7459807073954984,0.7331189710610932,0.7138263665594855,0.7009646302250804,0.6881028938906752,0.6688102893890675,0.6527331189710611,0.639871382636656,0.6302250803858521,0.617363344051447,0.6045016077170418,0.5787781350482315,0.5369774919614148,0.5241157556270096
14,sofa,0.9191919191919192,0.9141414141414141,0.8939393939393939,0.8484848484848485,0.8232323232323232,0.7752525252525253,0.7575757575757576,0.7373737373737373,0.7095959595959596,0.6742424242424242,0.6313131313131313,0.5959595959595959,0.5681818181818182,0.5429292929292929,0.5227272727272727,0.4772727272727273,0.4318181818181818,0.4015151515151515,0.3838383838383838,0.3560606060606061
15,train,0.9238410596026491,0.9238410596026491,0.8940397350993378,0.8841059602649006,0.8675496688741722,0.8509933774834437,0.8443708609271523,0.8145695364238411,0.8112582781456954,0.7980132450331126,0.7880794701986755,0.7649006622516556,0.7516556291390728,0.7350993377483444,0.7185430463576159,0.6986754966887417,0.6688741721854304,0.6556291390728477,0.6291390728476821,0.5960264900662252
16,tvmonitor,0.8808864265927978,0.8808864265927978,0.8587257617728532,0.8365650969529086,0.8282548476454293,0.814404432132964,0.7977839335180056,0.7811634349030471,0.7673130193905817,0.7479224376731302,0.7313019390581718,0.7174515235457064,0.6842105263157895,0.667590027700831,0.6398891966759003,0.6232686980609419,0.6038781163434903,0.5789473684210527,0.556786703601108,0.5346260387811634
17,cat,0.9891891891891892,0.9837837837837838,0.9702702702702702,0.9486486486486486,0.9405405405405406,0.9243243243243243,0.918918918918919,0.9081081081081082,0.8972972972972973,0.8891891891891892,0.8675675675675676,0.8540540540540541,0.8405405405405405,0.8216216216216217,0.8135135135135135,0.7837837837837838,0.7675675675675676,0.7486486486486487,0.7189189189189189,0.6918918918918919
18,person,0.8389133346087622,0.8385307059498757,0.8335565333843505,0.8274344748421657,0.8176774440405586,0.8069638415917352,0.7952936674956954,0.7817103501052228,0.7708054333269562,0.7574134302659269,0.7445953701932275,0.7312033671321982,0.717811364071169,0.7015496460684906,0.6822268987947198,0.6611823225559594,0.6359288310694471,0.6104840252534914,0.5796824182131242,0.5513678974555194
19,diningtable,0.7692307692307693,0.7692307692307693,0.7491638795986622,0.7190635451505016,0.6956521739130435,0.6454849498327759,0.6086956521739131,0.5719063545150501,0.5418060200668896,0.5217391304347826,0.49498327759197325,0.45484949832775917,0.3979933110367893,0.3612040133779264,0.33444816053511706,0.30434782608695654,0.27424749163879597,0.25418060200668896,0.22742474916387959,0.19063545150501673
